Año,Mes,Nacionalidad,Codigo Iso 3166,Femenino,Masculino,Indefinido,Total,Latitud - Longitud
2016,Junio,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2016,Junio,Venezuela,862,656,918,,1574,"(11.360009,-72.129330)"
2016,Junio,Venezuela,862,0,2,,2,"(12.5744111,-81.703935)"
2016,Junio,Venezuela,862,10,8,,18,"(12.586067,-81.702563)"
2016,Junio,Venezuela,862,35,72,,107,"(3.541112,-76.384584)"
2016,Junio,Venezuela,862,21,27,,48,"(3.866713,-67.927521)"
2016,Junio,Venezuela,862,2,5,,7,"(4.452882,-75.766298)"
2016,Junio,Venezuela,862,4657,5706,,10363,"(4.697144,-74.140516)"
2016,Junio,Venezuela,862,4,10,,14,"(4.815061,-75.736532)"
2016,Junio,Venezuela,862,795,890,,1685,"(6.171601,-75.427454)"
2016,Junio,Venezuela,862,27,42,,69,"(6.185799,-67.483929)"
2016,Junio,Venezuela,862,78,81,,159,"(7.088729,-70.740253)"
2016,Junio,Venezuela,862,7,11,,18,"(7.128456,-73.183637)"
2016,Junio,Venezuela,862,1367,1792,,3159,"(7.818934,-72.453226)"
2016,Junio,Venezuela,862,218,195,,413,"(7.927209,-72.507910)"
2016,Junio,Venezuela,862,8,5,,13,"No Aplica,No Aplica"
2016,Julio,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2016,Julio,Venezuela,862,0,1,,1,"(0.25129,-76.875963)"
2016,Julio,Venezuela,862,219,305,,524,"(0.814836,-77.662532)"
2016,Julio,Venezuela,862,1,1,,2,"(1.813928,-78.763924)"
2016,Julio,Venezuela,862,2,2,,4,"(10.408582,-75.538003)"
2016,Julio,Venezuela,862,144,167,,311,"(10.445761,-75.516429)"
2016,Julio,Venezuela,862,70,139,,209,"(10.886611,-74.776708)"
2016,Julio,Venezuela,862,1,11,,12,"(11.117806,-74.232622)"
2016,Julio,Venezuela,862,2193,2807,,5000,"(11.360009,-72.129330)"
2016,Julio,Venezuela,862,8,16,,24,"(12.586067,-81.702563)"
2016,Julio,Venezuela,862,51,76,,127,"(3.541112,-76.384584)"
2016,Julio,Venezuela,862,8,16,,24,"(3.866713,-67.927521)"
2016,Julio,Venezuela,862,3,3,,6,"(4.452882,-75.766298)"
2016,Julio,Venezuela,862,5779,6093,,11872,"(4.697144,-74.140516)"
2016,Julio,Venezuela,862,15,17,,32,"(4.815061,-75.736532)"
2016,Julio,Venezuela,862,1159,1189,,2348,"(6.171601,-75.427454)"
2016,Julio,Venezuela,862,29,42,,71,"(6.185799,-67.483929)"
2016,Julio,Venezuela,862,44,44,,88,"(7.088729,-70.740253)"
2016,Julio,Venezuela,862,10,6,,16,"(7.128456,-73.183637)"
2016,Julio,Venezuela,862,2336,2814,,5150,"(7.818934,-72.453226)"
2016,Julio,Venezuela,862,314,347,,661,"(7.927209,-72.507910)"
2016,Julio,Venezuela,862,18,22,,40,"(8.36068,-72.409396)"
2016,Julio,Venezuela,862,4,6,,10,"No Aplica,No Aplica"
2016,Agosto,Venezuela,862,0,1,,1,"(-0.193180,-74.784874)"
2016,Agosto,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2016,Agosto,Venezuela,862,6,0,,6,"(0.25129,-76.875963)"
2016,Agosto,Venezuela,862,231,397,,628,"(0.814836,-77.662532)"
2016,Agosto,Venezuela,862,2,12,,14,"(10.408582,-75.538003)"
2016,Agosto,Venezuela,862,126,158,,284,"(10.445761,-75.516429)"
2016,Agosto,Venezuela,862,106,263,,369,"(10.886611,-74.776708)"
2016,Agosto,Venezuela,862,8266,8571,,16837,"(11.360009,-72.129330)"
2016,Agosto,Venezuela,862,0,2,,2,"(12.586067,-81.702563)"
2016,Agosto,Venezuela,862,82,117,,199,"(3.541112,-76.384584)"
2016,Agosto,Venezuela,862,10,8,,18,"(3.866713,-67.927521)"
2016,Agosto,Venezuela,862,4,3,,7,"(4.452882,-75.766298)"
2016,Agosto,Venezuela,862,6065,6599,,12664,"(4.697144,-74.140516)"
2016,Agosto,Venezuela,862,9,18,,27,"(4.815061,-75.736532)"
2016,Agosto,Venezuela,862,1037,1187,,2224,"(6.171601,-75.427454)"
2016,Agosto,Venezuela,862,1338,1687,,3025,"(6.185799,-67.483929)"
2016,Agosto,Venezuela,862,5234,4829,,10063,"(7.088729,-70.740253)"
2016,Agosto,Venezuela,862,13,10,,23,"(7.128456,-73.183637)"
2016,Agosto,Venezuela,862,5854,6701,,12555,"(7.818934,-72.453226)"
2016,Agosto,Venezuela,862,60,68,,128,"(7.927209,-72.507910)"
2016,Agosto,Venezuela,862,435,439,,874,"(8.36068,-72.409396)"
2016,Septiembre,Venezuela,862,1,5,,6,"(-4.197703,-69.941278)"
2016,Septiembre,Venezuela,862,5,8,,13,"(0.25129,-76.875963)"
2016,Septiembre,Venezuela,862,334,510,,844,"(0.814836,-77.662532)"
2016,Septiembre,Venezuela,862,3,2,,5,"(1.813928,-78.763924)"
2016,Septiembre,Venezuela,862,9,8,,17,"(10.408582,-75.538003)"
2016,Septiembre,Venezuela,862,128,163,,291,"(10.445761,-75.516429)"
2016,Septiembre,Venezuela,862,52,194,,246,"(10.886611,-74.776708)"
2016,Septiembre,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2016,Septiembre,Venezuela,862,4554,5509,,10063,"(11.360009,-72.129330)"
2016,Septiembre,Venezuela,862,7,11,,18,"(12.586067,-81.702563)"
2016,Septiembre,Venezuela,862,85,114,,199,"(3.541112,-76.384584)"
2016,Septiembre,Venezuela,862,20,11,,31,"(3.866713,-67.927521)"
2016,Septiembre,Venezuela,862,1,1,,2,"(4.452882,-75.766298)"
2016,Septiembre,Venezuela,862,5746,6372,,12118,"(4.697144,-74.140516)"
2016,Septiembre,Venezuela,862,7,10,,17,"(4.815061,-75.736532)"
2016,Septiembre,Venezuela,862,691,832,,1523,"(6.171601,-75.427454)"
2016,Septiembre,Venezuela,862,1864,2352,,4216,"(6.185799,-67.483929)"
2016,Septiembre,Venezuela,862,5520,5448,,10968,"(7.088729,-70.740253)"
2016,Septiembre,Venezuela,862,5,6,,11,"(7.128456,-73.183637)"
2016,Septiembre,Venezuela,862,5829,7488,,13317,"(7.818934,-72.453226)"
2016,Septiembre,Venezuela,862,95,75,,170,"(7.927209,-72.507910)"
2016,Septiembre,Venezuela,862,125,135,,260,"(8.36068,-72.409396)"
2016,Octubre,Venezuela,862,3,2,,5,"(-4.197703,-69.941278)"
2016,Octubre,Venezuela,862,5,6,,11,"(0.25129,-76.875963)"
2016,Octubre,Venezuela,862,387,583,,970,"(0.814836,-77.662532)"
2016,Octubre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2016,Octubre,Venezuela,862,11,9,,20,"(10.408582,-75.538003)"
2016,Octubre,Venezuela,862,113,206,,319,"(10.445761,-75.516429)"
2016,Octubre,Venezuela,862,64,132,,196,"(10.886611,-74.776708)"
2016,Octubre,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2016,Octubre,Venezuela,862,4299,5049,,9348,"(11.360009,-72.129330)"
2016,Octubre,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2016,Octubre,Venezuela,862,3,3,,6,"(12.586067,-81.702563)"
2016,Octubre,Venezuela,862,69,99,,168,"(3.541112,-76.384584)"
2016,Octubre,Venezuela,862,16,15,,31,"(3.866713,-67.927521)"
2016,Octubre,Venezuela,862,0,1,,1,"(3.893038,-77.067921)"
2016,Octubre,Venezuela,862,2,0,,2,"(4.452882,-75.766298)"
2016,Octubre,Venezuela,862,5670,6331,,12001,"(4.697144,-74.140516)"
2016,Octubre,Venezuela,862,9,16,,25,"(4.815061,-75.736532)"
2016,Octubre,Venezuela,862,748,846,,1594,"(6.171601,-75.427454)"
2016,Octubre,Venezuela,862,1381,1838,,3219,"(6.185799,-67.483929)"
2016,Octubre,Venezuela,862,86,103,,189,"(7.088729,-70.740253)"
2016,Octubre,Venezuela,862,0,1,,1,"(7.102626,-77.762647)"
2016,Octubre,Venezuela,862,4,6,,10,"(7.128456,-73.183637)"
2016,Octubre,Venezuela,862,6435,8145,,14580,"(7.818934,-72.453226)"
2016,Octubre,Venezuela,862,28,26,,54,"(7.927209,-72.507910)"
2016,Octubre,Venezuela,862,66,80,,146,"(8.36068,-72.409396)"
2016,Octubre,Venezuela,862,1,1,,2,"(8.635765,-77.346578)"
2016,Noviembre,Venezuela,862,0,1,,1,"(-4.197703,-69.941278)"
2016,Noviembre,Venezuela,862,2,6,,8,"(0.25129,-76.875963)"
2016,Noviembre,Venezuela,862,474,757,,1231,"(0.814836,-77.662532)"
2016,Noviembre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2016,Noviembre,Venezuela,862,7,11,,18,"(10.408582,-75.538003)"
2016,Noviembre,Venezuela,862,131,155,,286,"(10.445761,-75.516429)"
2016,Noviembre,Venezuela,862,81,145,,226,"(10.886611,-74.776708)"
2016,Noviembre,Venezuela,862,0,12,,12,"(11.117806,-74.232622)"
2016,Noviembre,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2016,Noviembre,Venezuela,862,4291,4986,,9277,"(11.360009,-72.129330)"
2016,Noviembre,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2016,Noviembre,Venezuela,862,4,4,,8,"(12.586067,-81.702563)"
2016,Noviembre,Venezuela,862,60,132,,192,"(3.541112,-76.384584)"
2016,Noviembre,Venezuela,862,42,28,,70,"(3.866713,-67.927521)"
2016,Noviembre,Venezuela,862,1,4,,5,"(4.452882,-75.766298)"
2016,Noviembre,Venezuela,862,5216,6052,,11268,"(4.697144,-74.140516)"
2016,Noviembre,Venezuela,862,9,14,,23,"(4.815061,-75.736532)"
2016,Noviembre,Venezuela,862,751,825,,1576,"(6.171601,-75.427454)"
2016,Noviembre,Venezuela,862,785,1023,,1808,"(6.185799,-67.483929)"
2016,Noviembre,Venezuela,862,115,152,,267,"(7.088729,-70.740253)"
2016,Noviembre,Venezuela,862,4,16,,20,"(7.128456,-73.183637)"
2016,Noviembre,Venezuela,862,6485,8098,,14583,"(7.818934,-72.453226)"
2016,Noviembre,Venezuela,862,0,4,,4,"(7.927209,-72.507910)"
2016,Noviembre,Venezuela,862,75,73,,148,"(8.36068,-72.409396)"
2016,Diciembre,Venezuela,862,1,3,,4,"(-4.197703,-69.941278)"
2016,Diciembre,Venezuela,862,6,14,,20,"(0.25129,-76.875963)"
2016,Diciembre,Venezuela,862,777,1276,,2053,"(0.814836,-77.662532)"
2016,Diciembre,Venezuela,862,0,1,,1,"(1.813928,-78.763924)"
2016,Diciembre,Venezuela,862,5,4,,9,"(10.408582,-75.538003)"
2016,Diciembre,Venezuela,862,147,166,,313,"(10.445761,-75.516429)"
2016,Diciembre,Venezuela,862,72,127,,199,"(10.886611,-74.776708)"
2016,Diciembre,Venezuela,862,1,5,,6,"(11.117806,-74.232622)"
2016,Diciembre,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2016,Diciembre,Venezuela,862,3779,3872,,7651,"(11.360009,-72.129330)"
2016,Diciembre,Venezuela,862,13,13,,26,"(12.586067,-81.702563)"
2016,Diciembre,Venezuela,862,80,88,,168,"(3.541112,-76.384584)"
2016,Diciembre,Venezuela,862,38,29,,67,"(3.866713,-67.927521)"
2016,Diciembre,Venezuela,862,5,4,,9,"(4.452882,-75.766298)"
2016,Diciembre,Venezuela,862,6062,5989,,12051,"(4.697144,-74.140516)"
2016,Diciembre,Venezuela,862,12,16,,28,"(4.815061,-75.736532)"
2016,Diciembre,Venezuela,862,870,899,,1769,"(6.171601,-75.427454)"
2016,Diciembre,Venezuela,862,415,579,,994,"(6.185799,-67.483929)"
2016,Diciembre,Venezuela,862,115,158,,273,"(7.088729,-70.740253)"
2016,Diciembre,Venezuela,862,7,14,,21,"(7.128456,-73.183637)"
2016,Diciembre,Venezuela,862,8467,8374,,16841,"(7.818934,-72.453226)"
2016,Diciembre,Venezuela,862,1,1,,2,"(7.927209,-72.507910)"
2016,Diciembre,Venezuela,862,148,147,,295,"(8.36068,-72.409396)"
2016,Diciembre,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2017,Enero,Venezuela,862,1,4,,5,"(-4.197703,-69.941278)"
2017,Enero,Venezuela,862,2,6,,8,"(0.25129,-76.875963)"
2017,Enero,Venezuela,862,722,871,,1593,"(0.814836,-77.662532)"
2017,Enero,Venezuela,862,0,3,,3,"(1.813928,-78.763924)"
2017,Enero,Venezuela,862,15,18,,33,"(10.408582,-75.538003)"
2017,Enero,Venezuela,862,137,172,,309,"(10.445761,-75.516429)"
2017,Enero,Venezuela,862,92,159,,251,"(10.886611,-74.776708)"
2017,Enero,Venezuela,862,4058,5553,,9611,"(11.360009,-72.129330)"
2017,Enero,Venezuela,862,6,9,,15,"(12.586067,-81.702563)"
2017,Enero,Venezuela,862,141,137,,278,"(3.541112,-76.384584)"
2017,Enero,Venezuela,862,48,34,,82,"(3.866713,-67.927521)"
2017,Enero,Venezuela,862,5,1,,6,"(4.452882,-75.766298)"
2017,Enero,Venezuela,862,5899,5876,,11775,"(4.697144,-74.140516)"
2017,Enero,Venezuela,862,10,14,,24,"(4.815061,-75.736532)"
2017,Enero,Venezuela,862,642,739,,1381,"(6.171601,-75.427454)"
2017,Enero,Venezuela,862,402,553,,955,"(6.185799,-67.483929)"
2017,Enero,Venezuela,862,109,123,,232,"(7.088729,-70.740253)"
2017,Enero,Venezuela,862,9,5,,14,"(7.128456,-73.183637)"
2017,Enero,Venezuela,862,8347,11657,,20004,"(7.818934,-72.453226)"
2017,Enero,Venezuela,862,0,2,,2,"(7.927209,-72.507910)"
2017,Enero,Venezuela,862,247,289,,536,"(8.36068,-72.409396)"
2017,Enero,Venezuela,862,3,4,,7,"(8.635765,-77.346578)"
2017,Febrero,Venezuela,862,1,2,,3,"(-4.197703,-69.941278)"
2017,Febrero,Venezuela,862,8,5,,13,"(0.25129,-76.875963)"
2017,Febrero,Venezuela,862,536,797,,1333,"(0.814836,-77.662532)"
2017,Febrero,Venezuela,862,10,6,,16,"(10.408582,-75.538003)"
2017,Febrero,Venezuela,862,90,121,,211,"(10.445761,-75.516429)"
2017,Febrero,Venezuela,862,70,129,,199,"(10.886611,-74.776708)"
2017,Febrero,Venezuela,862,6,4,,10,"(11.117806,-74.232622)"
2017,Febrero,Venezuela,862,4555,5585,,10140,"(11.360009,-72.129330)"
2017,Febrero,Venezuela,862,0,1,,1,"(12.5744111,-81.703935)"
2017,Febrero,Venezuela,862,10,6,,16,"(12.586067,-81.702563)"
2017,Febrero,Venezuela,862,51,68,,119,"(3.541112,-76.384584)"
2017,Febrero,Venezuela,862,52,43,,95,"(3.866713,-67.927521)"
2017,Febrero,Venezuela,862,2,2,,4,"(4.452882,-75.766298)"
2017,Febrero,Venezuela,862,4211,4815,,9026,"(4.697144,-74.140516)"
2017,Febrero,Venezuela,862,11,11,,22,"(4.815061,-75.736532)"
2017,Febrero,Venezuela,862,518,651,,1169,"(6.171601,-75.427454)"
2017,Febrero,Venezuela,862,515,709,,1224,"(6.185799,-67.483929)"
2017,Febrero,Venezuela,862,74,70,,144,"(7.088729,-70.740253)"
2017,Febrero,Venezuela,862,3,4,,7,"(7.128456,-73.183637)"
2017,Febrero,Venezuela,862,6725,9113,,15838,"(7.818934,-72.453226)"
2017,Febrero,Venezuela,862,1,10,,11,"(7.927209,-72.507910)"
2017,Febrero,Venezuela,862,154,197,,351,"(8.36068,-72.409396)"
2017,Febrero,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2017,Marzo,Venezuela,862,3,6,,9,"(-4.197703,-69.941278)"
2017,Marzo,Venezuela,862,3,10,,13,"(0.25129,-76.875963)"
2017,Marzo,Venezuela,862,646,907,,1553,"(0.814836,-77.662532)"
2017,Marzo,Venezuela,862,12,8,,20,"(10.408582,-75.538003)"
2017,Marzo,Venezuela,862,113,171,,284,"(10.445761,-75.516429)"
2017,Marzo,Venezuela,862,42,134,,176,"(10.886611,-74.776708)"
2017,Marzo,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2017,Marzo,Venezuela,862,4027,4875,,8902,"(11.360009,-72.129330)"
2017,Marzo,Venezuela,862,4,3,,7,"(12.586067,-81.702563)"
2017,Marzo,Venezuela,862,87,87,,174,"(3.541112,-76.384584)"
2017,Marzo,Venezuela,862,159,165,,324,"(3.866713,-67.927521)"
2017,Marzo,Venezuela,862,3,3,,6,"(4.452882,-75.766298)"
2017,Marzo,Venezuela,862,4146,5199,,9345,"(4.697144,-74.140516)"
2017,Marzo,Venezuela,862,3,7,,10,"(4.815061,-75.736532)"
2017,Marzo,Venezuela,862,540,692,,1232,"(6.171601,-75.427454)"
2017,Marzo,Venezuela,862,322,483,,805,"(6.185799,-67.483929)"
2017,Marzo,Venezuela,862,85,122,,207,"(7.088729,-70.740253)"
2017,Marzo,Venezuela,862,7,11,,18,"(7.128456,-73.183637)"
2017,Marzo,Venezuela,862,6887,9246,,16133,"(7.818934,-72.453226)"
2017,Marzo,Venezuela,862,0,4,,4,"(7.927209,-72.507910)"
2017,Marzo,Venezuela,862,234,328,,562,"(8.36068,-72.409396)"
2017,Marzo,Venezuela,862,2,0,,2,"(8.635765,-77.346578)"
2017,Abril,Venezuela,862,1,1,,2,"(-4.197703,-69.941278)"
2017,Abril,Venezuela,862,2,0,,2,"(-4.223468,-69.945098)"
2017,Abril,Venezuela,862,2,7,,9,"(0.25129,-76.875963)"
2017,Abril,Venezuela,862,575,863,,1438,"(0.814836,-77.662532)"
2017,Abril,Venezuela,862,2,5,,7,"(1.813928,-78.763924)"
2017,Abril,Venezuela,862,14,12,,26,"(10.408582,-75.538003)"
2017,Abril,Venezuela,862,8,19,,27,"(10.433609,-73.247863)"
2017,Abril,Venezuela,862,87,111,,198,"(10.445761,-75.516429)"
2017,Abril,Venezuela,862,59,139,,198,"(10.886611,-74.776708)"
2017,Abril,Venezuela,862,5099,5495,,10594,"(11.360009,-72.129330)"
2017,Abril,Venezuela,862,8,6,,14,"(12.586067,-81.702563)"
2017,Abril,Venezuela,862,98,106,,204,"(3.541112,-76.384584)"
2017,Abril,Venezuela,862,104,102,,206,"(3.866713,-67.927521)"
2017,Abril,Venezuela,862,5,2,,7,"(4.452882,-75.766298)"
2017,Abril,Venezuela,862,5263,5468,,10731,"(4.697144,-74.140516)"
2017,Abril,Venezuela,862,5,8,,13,"(4.815061,-75.736532)"
2017,Abril,Venezuela,862,702,726,,1428,"(6.171601,-75.427454)"
2017,Abril,Venezuela,862,127,175,,302,"(6.185799,-67.483929)"
2017,Abril,Venezuela,862,108,108,,216,"(7.088729,-70.740253)"
2017,Abril,Venezuela,862,14,18,,32,"(7.128456,-73.183637)"
2017,Abril,Venezuela,862,7716,9758,,17474,"(7.818934,-72.453226)"
2017,Abril,Venezuela,862,3,7,,10,"(7.927209,-72.507910)"
2017,Abril,Venezuela,862,244,246,,490,"(8.36068,-72.409396)"
2017,Abril,Venezuela,862,0,3,,3,"(8.635765,-77.346578)"
2017,Mayo,Venezuela,862,2,1,,3,"(-4.197703,-69.941278)"
2017,Mayo,Venezuela,862,0,1,,1,"(-4.223468,-69.945098)"
2017,Mayo,Venezuela,862,8,12,,20,"(0.25129,-76.875963)"
2017,Mayo,Venezuela,862,646,854,,1500,"(0.814836,-77.662532)"
2017,Mayo,Venezuela,862,15,27,,42,"(10.408582,-75.538003)"
2017,Mayo,Venezuela,862,0,4,,4,"(10.433609,-73.247863)"
2017,Mayo,Venezuela,862,118,189,,307,"(10.445761,-75.516429)"
2017,Mayo,Venezuela,862,63,122,,185,"(10.886611,-74.776708)"
2017,Mayo,Venezuela,862,1,8,,9,"(11.117806,-74.232622)"
2017,Mayo,Venezuela,862,0,5,,5,"(11.247723,-74.213989)"
2017,Mayo,Venezuela,862,5751,6660,,12411,"(11.360009,-72.129330)"
2017,Mayo,Venezuela,862,4,5,,9,"(12.586067,-81.702563)"
2017,Mayo,Venezuela,862,63,83,,146,"(3.541112,-76.384584)"
2017,Mayo,Venezuela,862,10,12,,22,"(3.866713,-67.927521)"
2017,Mayo,Venezuela,862,0,1,,1,"(4.452882,-75.766298)"
2017,Mayo,Venezuela,862,4979,5742,,10721,"(4.697144,-74.140516)"
2017,Mayo,Venezuela,862,3,13,,16,"(4.815061,-75.736532)"
2017,Mayo,Venezuela,862,542,687,,1229,"(6.171601,-75.427454)"
2017,Mayo,Venezuela,862,15,20,,35,"(6.185799,-67.483929)"
2017,Mayo,Venezuela,862,178,182,,360,"(7.088729,-70.740253)"
2017,Mayo,Venezuela,862,3,7,,10,"(7.128456,-73.183637)"
2017,Mayo,Venezuela,862,7536,10260,,17796,"(7.818934,-72.453226)"
2017,Mayo,Venezuela,862,1,2,,3,"(7.927209,-72.507910)"
2017,Mayo,Venezuela,862,444,565,,1009,"(8.36068,-72.409396)"
2017,Mayo,Venezuela,862,0,1,,1,"(8.635765,-77.346578)"
2017,Junio,Venezuela,862,3,2,,5,"(-4.197703,-69.941278)"
2017,Junio,Venezuela,862,1,1,,2,"(-4.223468,-69.945098)"
2017,Junio,Venezuela,862,8,4,,12,"(0.25129,-76.875963)"
2017,Junio,Venezuela,862,655,933,,1588,"(0.814836,-77.662532)"
2017,Junio,Venezuela,862,3,2,,5,"(1.813928,-78.763924)"
2017,Junio,Venezuela,862,11,11,,22,"(10.408582,-75.538003)"
2017,Junio,Venezuela,862,87,127,,214,"(10.445761,-75.516429)"
2017,Junio,Venezuela,862,51,118,,169,"(10.886611,-74.776708)"
2017,Junio,Venezuela,862,0,1,,1,"(10.971302,-74.765397)"
2017,Junio,Venezuela,862,0,1,,1,"(11.247723,-74.213989)"
2017,Junio,Venezuela,862,4970,5651,,10621,"(11.360009,-72.129330)"
2017,Junio,Venezuela,862,4,3,,7,"(12.586067,-81.702563)"
2017,Junio,Venezuela,862,57,59,,116,"(3.541112,-76.384584)"
2017,Junio,Venezuela,862,2,12,,14,"(3.866713,-67.927521)"
2017,Junio,Venezuela,862,2,1,,3,"(4.452882,-75.766298)"
2017,Junio,Venezuela,862,4710,5478,,10188,"(4.697144,-74.140516)"
2017,Junio,Venezuela,862,11,14,,25,"(4.815061,-75.736532)"
2017,Junio,Venezuela,862,563,654,,1217,"(6.171601,-75.427454)"
2017,Junio,Venezuela,862,13,13,,26,"(6.185799,-67.483929)"
2017,Junio,Venezuela,862,140,177,,317,"(7.088729,-70.740253)"
2017,Junio,Venezuela,862,9,8,,17,"(7.128456,-73.183637)"
2017,Junio,Venezuela,862,9423,12560,,21983,"(7.818934,-72.453226)"
2017,Junio,Venezuela,862,240,293,,533,"(8.36068,-72.409396)"
2017,Junio,Venezuela,862,1,1,,2,"(8.635765,-77.346578)"
2017,Julio,Venezuela,862,1,5,,6,"(-4.197703,-69.941278)"
2017,Julio,Venezuela,862,8,8,,16,"(0.25129,-76.875963)"
2017,Julio,Venezuela,862,917,1208,,2125,"(0.814836,-77.662532)"
2017,Julio,Venezuela,862,0,2,,2,"(1.813928,-78.763924)"
2017,Julio,Venezuela,862,12,18,,30,"(10.408582,-75.538003)"
2017,Julio,Venezuela,862,108,141,,249,"(10.445761,-75.516429)"
2017,Julio,Venezuela,862,81,141,,222,"(10.886611,-74.776708)"
2017,Julio,Venezuela,862,0,4,,4,"(11.247723,-74.213989)"
2017,Julio,Venezuela,862,7015,7126,,14141,"(11.360009,-72.129330)"
2017,Julio,Venezuela,862,6,7,,13,"(12.586067,-81.702563)"
2017,Julio,Venezuela,862,82,114,,196,"(3.541112,-76.384584)"
2017,Julio,Venezuela,862,10,10,,20,"(3.866713,-67.927521)"
2017,Julio,Venezuela,862,2,4,,6,"(4.452882,-75.766298)"
2017,Julio,Venezuela,862,6348,6356,,12704,"(4.697144,-74.140516)"
2017,Julio,Venezuela,862,12,13,,25,"(4.815061,-75.736532)"
2017,Julio,Venezuela,862,812,803,,1615,"(6.171601,-75.427454)"
2017,Julio,Venezuela,862,14,14,,28,"(6.185799,-67.483929)"
2017,Julio,Venezuela,862,170,155,,325,"(7.088729,-70.740253)"
2017,Julio,Venezuela,862,11,10,,21,"(7.128456,-73.183637)"
2017,Julio,Venezuela,862,19046,21872,,40918,"(7.818934,-72.453226)"
2017,Julio,Venezuela,862,3,5,,8,"(7.927209,-72.507910)"
2017,Julio,Venezuela,862,0,4,,4,"(8.066966,-76.735404)"
2017,Julio,Venezuela,862,839,783,,1622,"(8.36068,-72.409396)"
2017,Julio,Venezuela,862,1,2,,3,"(8.635765,-77.346578)"
2017,Agosto,Venezuela,862,1,5,,6,"(-4.197703,-69.941278)"
2017,Agosto,Venezuela,862,10,7,,17,"(0.25129,-76.875963)"
2017,Agosto,Venezuela,862,1005,1294,,2299,"(0.814836,-77.662532)"
2017,Agosto,Venezuela,862,1,0,,1,"(1.813928,-78.763924)"
2017,Agosto,Venezuela,862,20,43,,63,"(10.408582,-75.538003)"
2017,Agosto,Venezuela,862,149,194,,343,"(10.445761,-75.516429)"
2017,Agosto,Venezuela,862,102,178,,280,"(10.886611,-74.776708)"
2017,Agosto,Venezuela,862,0,1,,1,"(11.117806,-74.232622)"
2017,Agosto,Venezuela,862,1,0,,1,"(11.247723,-74.213989)"
2017,Agosto,Venezuela,862,9638,9965,,19603,"(11.360009,-72.129330)"
2017,Agosto,Venezuela,862,5,8,,13,"(12.586067,-81.702563)"
2017,Agosto,Venezuela,862,1,0,,1,"(13.3387613,-81.372937)"
2017,Agosto,Venezuela,862,77,109,,186,"(3.541112,-76.384584)"
2017,Agosto,Venezuela,862,13,12,,25,"(3.866713,-67.927521)"
2017,Agosto,Venezuela,862,3,7,,10,"(4.452882,-75.766298)"
2017,Agosto,Venezuela,862,6180,6156,,12336,"(4.697144,-74.140516)"
2017,Agosto,Venezuela,862,11,14,,25,"(4.815061,-75.736532)"
2017,Agosto,Venezuela,862,834,950,,1784,"(6.171601,-75.427454)"
2017,Agosto,Venezuela,862,25,28,,53,"(6.185799,-67.483929)"
2017,Agosto,Venezuela,862,293,304,,597,"(7.088729,-70.740253)"
2017,Agosto,Venezuela,862,0,1,,1,"(7.102626,-77.762647)"
2017,Agosto,Venezuela,862,9,15,,24,"(7.128456,-73.183637)"
2017,Agosto,Venezuela,862,23151,26617,,49768,"(7.818934,-72.453226)"
2017,Agosto,Venezuela,862,4,27,,31,"(7.927209,-72.507910)"
2017,Agosto,Venezuela,862,825,829,,1654,"(8.36068,-72.409396)"
2017,Septiembre,Venezuela,862,5,2,,7,"(-4.197703,-69.941278)"
2017,Septiembre,Venezuela,862,7,11,,18,"(0.25129,-76.875963)"
2017,Septiembre,Venezuela,862,1654,1591,,3245,"(0.814836,-77.662532)"
2017,Septiembre,Venezuela,862,15,26,,41,"(10.408582,-75.538003)"
2017,Septiembre,Venezuela,862,142,205,,347,"(10.445761,-75.516429)"
2017,Septiembre,Venezuela,862,73,160,,233,"(10.886611,-74.776708)"
2017,Septiembre,Venezuela,862,6869,7475,,14344,"(11.360009,-72.129330)"
2017,Septiembre,Venezuela,862,0,3,,3,"(11.528919,-72.919681)"
2017,Septiembre,Venezuela,862,0,2,,2,"(12.5744111,-81.703935)"
2017,Septiembre,Venezuela,862,4,3,,7,"(12.586067,-81.702563)"
2017,Septiembre,Venezuela,862,73,92,,165,"(3.541112,-76.384584)"
2017,Septiembre,Venezuela,862,12,8,,20,"(3.866713,-67.927521)"
2017,Septiembre,Venezuela,862,4,2,,6,"(4.452882,-75.766298)"
2017,Septiembre,Venezuela,862,6568,6624,,13192,"(4.697144,-74.140516)"
2017,Septiembre,Venezuela,862,2,14,,16,"(4.815061,-75.736532)"
2017,Septiembre,Venezuela,862,825,977,,1802,"(6.171601,-75.427454)"
2017,Septiembre,Venezuela,862,27,23,,50,"(6.185799,-67.483929)"
